id,filename,width,height,class,xmin,ymin,xmax,ymax
6798,3103.jpg,8320,3328,comercial,5351,1425,6517,2365
6799,3103.jpg,8320,3328,comercial,7158,1624,8315,2400
6800,3103.jpg,8320,3328,comercial,489,1442,1637,2248
6801,3103.jpg,8320,3328,comercial,1273,1520,2166,2144
6802,3103.jpg,8320,3328,comercial,1988,1486,2556,2348
6803,3103.jpg,8320,3328,no comercial,3674,1481,5338,2495
6804,3104.jpg,8320,3328,comercial,779,1542,1239,2032
6805,3104.jpg,8320,3328,comercial,1208,1520,1620,1997
6806,3104.jpg,8320,3328,no comercial,1607,1468,2426,2036
6807,3104.jpg,8320,3328,no comercial,2448,1442,3323,2097
6808,3104.jpg,8320,3328,no comercial,3280,1260,4480,2110
6809,3104.jpg,8320,3328,no comercial,4437,1434,5386,2088
6810,3104.jpg,8320,3328,comercial,6170,1369,7899,1993
6811,3104.jpg,8320,3328,comercial,7739,1481,8315,2053
6812,3104.jpg,8320,3328,no comercial,5286,1360,6482,2092
6813,3105.jpg,8320,3328,no comercial,0,1169,1187,2257
6814,3105.jpg,8320,3328,no comercial,1425,1104,2803,2188
6815,3105.jpg,8320,3328,no comercial,2903,1143,4684,2279
6816,3105.jpg,8320,3328,no comercial,5100,1386,8315,2578
6817,3106.jpg,8320,3328,no comercial,0,831,8315,2803
6818,3107.jpg,8320,3328,no comercial,0,827,8194,2777
6819,3108.jpg,8320,3328,comercial,2192,1295,3873,2097
6820,3108.jpg,8320,3328,no comercial,4697,1243,8315,2677
6821,3108.jpg,8320,3328,no comercial,0,753,2118,2474
6822,3109.jpg,8320,3328,no comercial,0,957,4580,2274
6823,3109.jpg,8320,3328,no comercial,6109,1048,7808,2201
6824,3109.jpg,8320,3328,no comercial,5442,1278,6166,2088
6825,3109.jpg,8320,3328,no comercial,4610,1382,5559,2032
6826,3110.jpg,8320,3328,comercial,2127,1286,3722,2084
6827,3110.jpg,8320,3328,comercial,0,1416,1451,2196
6828,3111.jpg,8320,3328,no comercial,0,1165,8315,2799
6829,3112.jpg,8320,3328,comercial,0,1078,2222,2417
6830,3112.jpg,8320,3328,no comercial,2309,996,3722,2513
6831,3112.jpg,8320,3328,comercial,4164,784,5576,2131
6832,3112.jpg,8320,3328,no comercial,5641,1065,8315,2898
6833,3113.jpg,8320,3328,no comercial,0,1503,987,2578
6834,3113.jpg,8320,3328,no comercial,493,1668,1494,2387
6835,3113.jpg,8320,3328,no comercial,1330,1572,2123,2413
6836,3113.jpg,8320,3328,no comercial,2019,1577,3085,2374
6837,3113.jpg,8320,3328,no comercial,2881,1568,3964,2300
6838,3113.jpg,8320,3328,no comercial,3895,1594,4818,2344
6839,3113.jpg,8320,3328,no comercial,4645,1637,5403,2487
6840,3113.jpg,8320,3328,no comercial,5429,1659,6365,2422
6841,3113.jpg,8320,3328,no comercial,6309,1663,7162,2539
6842,3113.jpg,8320,3328,no comercial,7015,1746,8315,2617
6843,3114.jpg,8320,3328,no comercial,0,849,1455,2079
6844,3114.jpg,8320,3328,no comercial,1460,1022,2673,2118
6845,3114.jpg,8320,3328,no comercial,2526,892,3856,1980
6846,3114.jpg,8320,3328,no comercial,3696,787,5425,2456
6847,3114.jpg,8320,3328,no comercial,5147,966,6226,2404
6848,3115.jpg,8320,3328,no comercial,3631,1052,5113,1993
6849,3115.jpg,8320,3328,no comercial,5082,1364,6348,2118
6850,3115.jpg,8320,3328,no comercial,2071,1386,3704,2032
6851,3115.jpg,8320,3328,no comercial,4,1217,2222,2201
6852,3116.jpg,8320,3328,no comercial,5555,1408,6794,2084
6853,3116.jpg,8320,3328,no comercial,6530,1425,8315,2192
6854,3116.jpg,8320,3328,no comercial,2695,1533,3427,1971
6855,3116.jpg,8320,3328,no comercial,1252,1546,2803,2105
6856,3116.jpg,8320,3328,no comercial,0,1356,1299,2300
6857,3117.jpg,8320,3328,comercial,3570,1126,4879,2170
6858,3117.jpg,8320,3328,comercial,7063,1399,8315,2279
6859,3117.jpg,8320,3328,comercial,2495,1351,3401,2201
6860,3117.jpg,8320,3328,comercial,1850,1386,2673,2144
6861,3117.jpg,8320,3328,comercial,1239,1516,1975,2144
6862,3117.jpg,8320,3328,no comercial,4931,1425,6850,2339
6863,3118.jpg,8320,3328,comercial,1746,1178,3015,2053
6864,3118.jpg,8320,3328,no comercial,5100,1213,8198,2305
6865,3118.jpg,8320,3328,comercial,3761,1558,4006,1767
6866,3118.jpg,8320,3328,comercial,4296,1598,4569,1805
6867,3119.jpg,8320,3328,comercial,4623,1594,5624,2530
6868,3119.jpg,8320,3328,no comercial,2842,1564,4181,2374
6869,3119.jpg,8320,3328,no comercial,0,1208,1793,2396
6870,3119.jpg,8320,3328,no comercial,5763,1291,8315,2859
6871,3120.jpg,8320,3328,comercial,4978,1572,7470,2781
6872,3120.jpg,8320,3328,no comercial,1512,1507,3241,2396
6873,3120.jpg,8320,3328,comercial,3193,1607,4091,2336
6874,3121.jpg,8320,3328,comercial,186,1438,1369,2322
6875,3121.jpg,8320,3328,no comercial,2114,1564,3340,2352
6876,3121.jpg,8320,3328,no comercial,3404,1628,4645,2286
6877,3121.jpg,8320,3328,no comercial,4882,1617,5870,2456
6878,3121.jpg,8320,3328,no comercial,5776,1330,8315,2504
6879,3122.jpg,8320,3328,no comercial,2747,1447,4471,2287
6880,3122.jpg,8320,3328,no comercial,4549,1412,6096,2370
6881,3122.jpg,8320,3328,no comercial,5992,1317,8315,2504
6882,3122.jpg,8320,3328,no comercial,1603,1609,2698,2391
6883,3122.jpg,8320,3328,no comercial,8,1594,1551,2491
6884,3123.jpg,8320,3328,no comercial,0,983,8315,2695
6885,3124.jpg,8320,3328,no comercial,0,1213,8315,2859
6886,3125.jpg,8320,3328,no comercial,0,961,8315,2812
6887,3126.jpg,8320,3328,no comercial,0,874,8315,2725
6888,3127.jpg,8320,3328,no comercial,0,1282,8280,2829
6889,3128.jpg,8320,3328,no comercial,0,1477,1967,2071
6890,3128.jpg,8320,3328,comercial,3079,1664,3298,1872
6891,3128.jpg,8320,3328,comercial,3301,1671,3582,1852
6892,3128.jpg,8320,3328,comercial,2759,1627,3053,1884
6893,3128.jpg,8320,3328,no comercial,4077,1369,8315,2491
6894,3129.jpg,8320,3328,no comercial,4684,1182,8315,2664
6895,3129.jpg,8320,3328,no comercial,3280,732,4593,2357
6896,3129.jpg,8320,3328,no comercial,0,1070,3262,2387
6897,3130.jpg,8320,3328,no comercial,0,1013,8315,2708
6898,3131.jpg,8320,3328,no comercial,2972,1143,8315,2786
6899,3131.jpg,8320,3328,comercial,1568,1278,2357,2032
6900,3131.jpg,8320,3328,comercial,827,1295,1538,1828
6901,3132.jpg,8320,3328,no comercial,0,874,8315,2595
6902,3133.jpg,8320,3328,no comercial,0,554,6339,2387
6903,3133.jpg,8320,3328,comercial,6109,1299,7232,2170
6904,3133.jpg,8320,3328,no comercial,7193,1178,8315,2378
6905,3134.jpg,8320,3328,no comercial,0,1052,8315,2851
6906,3135.jpg,8320,3328,no comercial,5100,1403,7877,2898
6907,3135.jpg,8320,3328,no comercial,3479,1490,5390,2998
6908,3135.jpg,8320,3328,no comercial,1707,1403,3418,2539
6909,3135.jpg,8320,3328,no comercial,0,1512,2235,3323
6910,3136.jpg,8320,3328,no comercial,3271,1568,8315,3314
6911,3136.jpg,8320,3328,no comercial,2487,1395,3288,2140
6912,3136.jpg,8320,3328,no comercial,0,1061,2287,2482
6913,3137.jpg,8320,3328,no comercial,138,1299,2201,2669
6914,3137.jpg,8320,3328,no comercial,2279,1490,3713,2443
6915,3137.jpg,8320,3328,no comercial,3765,1447,5022,2591
6916,3137.jpg,8320,3328,comercial,6729,1806,8129,2608
6917,3138.jpg,8320,3328,no comercial,0,736,8315,2552
6918,3139.jpg,8320,3328,no comercial,0,762,8315,2595
6919,3140.jpg,8320,3328,no comercial,0,930,8315,2820
6920,3141.jpg,8320,3328,no comercial,0,1130,1871,2747
6921,3141.jpg,8320,3328,no comercial,1494,1091,4536,2816
6922,3141.jpg,8320,3328,no comercial,4458,1382,6309,2911
6923,3142.jpg,8320,3328,no comercial,0,1165,6335,2690
6924,3142.jpg,8320,3328,comercial,6161,1503,6972,1971
6925,3142.jpg,8320,3328,no comercial,7063,1299,8315,2599
6926,3143.jpg,8320,3328,no comercial,0,1130,3678,2630
6927,3143.jpg,8320,3328,no comercial,3752,1564,4970,2591
6928,3143.jpg,8320,3328,no comercial,5152,1442,8315,2768
6929,3144.jpg,8320,3328,no comercial,2283,1208,4952,2643
6930,3144.jpg,8320,3328,no comercial,5347,888,8315,2448
6931,3145.jpg,8320,3328,no comercial,4311,849,8315,2703
6932,3145.jpg,8320,3328,no comercial,0,966,5199,2695
6933,3146.jpg,8320,3328,no comercial,0,1382,8315,2907
6934,3147.jpg,8320,3328,no comercial,0,1018,2114,2781
6935,3147.jpg,8320,3328,no comercial,2019,1048,4805,2695
6936,3147.jpg,8320,3328,no comercial,4788,914,6902,2569
6937,3147.jpg,8320,3328,no comercial,6807,1083,8315,2543
6938,3148.jpg,8320,3328,no comercial,0,935,1364,2747
6939,3148.jpg,8320,3328,no comercial,1308,1273,4151,2742
6940,3148.jpg,8320,3328,no comercial,4103,1295,6408,2669
6941,3148.jpg,8320,3328,no comercial,6378,1416,8315,2708
6942,3149.jpg,8320,3328,comercial,1226,1286,2131,1616
6943,3149.jpg,8320,3328,no comercial,2201,1386,8315,2708
6944,3150.jpg,8320,3328,no comercial,0,987,8315,2933
6945,3151.jpg,8320,3328,comercial,60,684,3804,2435
6946,3151.jpg,8320,3328,comercial,3457,1412,4190,1824
6947,3151.jpg,8320,3328,comercial,4389,1421,5091,1863
6948,3151.jpg,8320,3328,comercial,6729,1468,7123,1945
6949,3152.jpg,8320,3328,comercial,2495,1152,4610,2881
6950,3153.jpg,8320,3328,no comercial,0,861,8315,2881
6951,3154.jpg,8320,3328,no comercial,5113,1143,6976,2651
6952,3154.jpg,8320,3328,no comercial,3535,1113,5368,2240
6953,3154.jpg,8320,3328,no comercial,1871,1204,3852,2439
6954,3154.jpg,8320,3328,no comercial,649,1308,2196,2361
6955,3154.jpg,8320,3328,no comercial,0,1416,1065,2404
6956,3155.jpg,8320,3328,comercial,3314,1655,4168,2235
6957,3155.jpg,8320,3328,no comercial,4003,1481,8315,2916
6958,3155.jpg,8320,3328,no comercial,0,1174,3254,2474
6959,3156.jpg,8320,3328,no comercial,1802,1312,2916,2127
6960,3156.jpg,8320,3328,no comercial,3995,797,6027,2105
6961,3156.jpg,8320,3328,no comercial,5997,701,7899,2149
6962,3157.jpg,8320,3328,comercial,3901,1513,4869,1977
6963,3157.jpg,8320,3328,comercial,4802,1589,6176,2080
6964,3157.jpg,8320,3328,comercial,6144,1386,7271,2140
6965,3157.jpg,8320,3328,no comercial,2235,1451,3765,2157
6966,3158.jpg,8320,3328,no comercial,0,1009,8315,2825
6967,3159.jpg,8320,3328,no comercial,0,905,1971,2578
6968,3159.jpg,8320,3328,no comercial,1629,1265,3947,2621
6969,3159.jpg,8320,3328,no comercial,3895,1551,5420,2742
6970,3159.jpg,8320,3328,no comercial,5533,1503,7886,3028
6971,3160.jpg,8320,3328,comercial,1100,1642,2426,2738
6972,3160.jpg,8320,3328,no comercial,2365,1715,4146,2669
6973,3160.jpg,8320,3328,no comercial,4207,1915,6079,2803
6974,3160.jpg,8320,3328,no comercial,6066,1490,7331,2487
6975,3161.jpg,8320,3328,no comercial,0,1018,8315,2669
6976,3162.jpg,8320,3328,no comercial,0,1195,8315,2630
6977,3163.jpg,8320,3328,no comercial,0,1143,8315,2816
6978,3164.jpg,8320,3328,no comercial,0,788,1607,2266
6979,3164.jpg,8320,3328,no comercial,1421,1291,3046,2331
6980,3164.jpg,8320,3328,no comercial,2929,905,6174,2253
6981,3164.jpg,8320,3328,no comercial,6170,654,8315,2266
6982,3165.jpg,8320,3328,comercial,1243,1512,1585,2062
6983,3165.jpg,8320,3328,comercial,1590,1529,2768,2079
6984,3165.jpg,8320,3328,comercial,2864,1542,3167,1936
6985,3165.jpg,8320,3328,comercial,628,1499,1217,2127
6986,3165.jpg,8320,3328,comercial,3187,1551,3618,1900
6987,3166.jpg,8320,3328,no comercial,3366,1442,8315,2578
6988,3166.jpg,8320,3328,comercial,2645,1640,3280,2063
6989,3166.jpg,8320,3328,comercial,2258,1653,2670,2055
6990,3166.jpg,8320,3328,comercial,1984,1636,2320,2057
6991,3166.jpg,8320,3328,comercial,1625,1667,2026,2107
6992,3167.jpg,8320,3328,comercial,0,1057,1148,2092
6993,3167.jpg,8320,3328,no comercial,1707,1230,5347,2465
6994,3167.jpg,8320,3328,no comercial,5537,944,8315,2400
6995,3168.jpg,8320,3328,no comercial,0,745,1993,2136
6996,3168.jpg,8320,3328,no comercial,1785,454,5823,2491
6997,3168.jpg,8320,3328,no comercial,5732,523,8315,2543
6998,3169.jpg,8320,3328,no comercial,0,519,8315,2946
6999,3170.jpg,8320,3328,no comercial,0,784,8315,2487
7000,3171.jpg,8320,3328,no comercial,0,670,1022,2508
7001,3171.jpg,8320,3328,no comercial,974,528,3106,2556
7002,3171.jpg,8320,3328,no comercial,2976,680,5095,2365
7003,3171.jpg,8320,3328,no comercial,4957,1182,7219,2456
7004,3172.jpg,8320,3328,no comercial,671,1074,3241,2773
7005,3172.jpg,8320,3328,no comercial,3041,922,5745,2677
7006,3172.jpg,8320,3328,no comercial,6057,1052,8315,2976
7007,3173.jpg,8320,3328,no comercial,0,1156,8315,3171
7008,3174.jpg,8320,3328,no comercial,0,1204,8315,2924
7009,3175.jpg,8320,3328,no comercial,0,1174,8315,3128
7010,3176.jpg,8320,3328,no comercial,0,1343,3033,2989
7011,3176.jpg,8320,3328,no comercial,2859,913,5438,2959
7012,3176.jpg,8320,3328,no comercial,5277,762,8059,3054
7013,3177.jpg,8320,3328,no comercial,0,1022,8315,3050
7014,3178.jpg,8320,3328,no comercial,4346,1109,6205,2066
7015,3178.jpg,8320,3328,no comercial,2357,1048,4164,1975
7016,3178.jpg,8320,3328,no comercial,0,1265,1750,2504
7017,3178.jpg,8320,3328,no comercial,6114,437,8315,2409
7018,3179.jpg,8320,3328,no comercial,2612,723,5238,2339
7019,3179.jpg,8320,3328,no comercial,5927,1031,7981,1958
7020,3179.jpg,8320,3328,no comercial,0,761,2838,2521
7021,3180.jpg,8320,3328,comercial,3891,1377,4991,2534
7022,3180.jpg,8320,3328,comercial,2599,1334,3899,2465
7023,3180.jpg,8320,3328,comercial,710,1338,2292,2430
7024,3180.jpg,8320,3328,comercial,7561,1512,8315,2760
7025,3180.jpg,8320,3328,no comercial,4900,1481,6114,2686
7026,3181.jpg,8320,3328,comercial,6339,1230,7882,2144
7027,3181.jpg,8320,3328,no comercial,4242,1217,6430,2270
7028,3181.jpg,8320,3328,no comercial,1343,1035,3873,2170
7029,3182.jpg,8320,3328,no comercial,0,1061,8315,2937
7030,3183.jpg,8320,3328,no comercial,0,918,8315,2916
7031,3184.jpg,8320,3328,no comercial,0,714,8315,2547
7032,3185.jpg,8320,3328,no comercial,0,875,8315,2755
7033,3186.jpg,8320,3328,no comercial,4874,1295,6703,2357
7034,3186.jpg,8320,3328,no comercial,6837,1338,8315,2504
7035,3186.jpg,8320,3328,no comercial,3271,1408,5030,2378
7036,3186.jpg,8320,3328,no comercial,1676,1486,3258,2556
7037,3186.jpg,8320,3328,no comercial,420,1438,2118,2500
7038,3187.jpg,8320,3328,comercial,0,1260,589,1958
7039,3187.jpg,8320,3328,comercial,5702,1221,6400,1884
7040,3187.jpg,8320,3328,comercial,6807,1148,8289,1932
7041,3187.jpg,8320,3328,no comercial,4515,935,5451,1741
7042,3187.jpg,8320,3328,no comercial,3496,892,4380,2222
7043,3187.jpg,8320,3328,no comercial,1741,909,2621,1919
7044,3188.jpg,8320,3328,no comercial,0,1022,8315,2586
7045,3189.jpg,8320,3328,no comercial,0,948,8315,3137
7046,3190.jpg,8320,3328,no comercial,0,1061,8315,2586
7047,3191.jpg,8320,3328,no comercial,0,857,8315,2413
7048,3192.jpg,8320,3328,no comercial,0,992,8315,3241
7049,3193.jpg,8320,3328,comercial,2950,1585,4125,2686
7050,3193.jpg,8320,3328,comercial,5533,1252,7210,2508
7051,3193.jpg,8320,3328,comercial,1321,1486,2062,2478
7052,3193.jpg,8320,3328,no comercial,0,1269,1473,2621
7053,3193.jpg,8320,3328,no comercial,3990,1568,5308,2660
7054,3194.jpg,8320,3328,comercial,2890,1347,5329,2508
7055,3194.jpg,8320,3328,comercial,1195,1009,2708,1941
7056,3194.jpg,8320,3328,comercial,229,1356,1343,1993
7057,3194.jpg,8320,3328,no comercial,5524,1490,8315,2968
7058,3195.jpg,8320,3328,no comercial,0,1113,8315,2924
7059,3196.jpg,8320,3328,no comercial,0,1074,8315,2608
7060,3197.jpg,8320,3328,no comercial,0,1017,8315,2803
7061,3198.jpg,8320,3328,no comercial,0,1208,8315,2521
7062,3199.jpg,8320,3328,no comercial,1031,1317,2929,2452
7063,3199.jpg,8320,3328,no comercial,2803,1863,5334,2677
7064,3199.jpg,8320,3328,no comercial,5022,1295,7258,2443
7065,3200.jpg,8320,3328,no comercial,1230,1195,3015,2651
7066,3200.jpg,8320,3328,no comercial,4081,1265,6846,2725
7067,3200.jpg,8320,3328,no comercial,0,995,1516,2742
7068,3200.jpg,8320,3328,no comercial,6352,1013,8315,2582
7069,3201.jpg,8320,3328,no comercial,0,1048,8315,2487
7070,3202.jpg,8320,3328,no comercial,0,1113,2105,1975
7071,3202.jpg,8320,3328,no comercial,2023,1230,3618,2214
7072,3202.jpg,8320,3328,no comercial,3405,1109,4931,2010
7073,3202.jpg,8320,3328,no comercial,4779,875,6417,1945
7074,3202.jpg,8320,3328,no comercial,6300,996,8267,1893
7075,3203.jpg,8320,3328,no comercial,1975,888,7197,2166
7076,3203.jpg,8320,3328,comercial,7297,1460,8315,2192
7077,3203.jpg,8320,3328,comercial,0,610,1867,2218
7078,3204.jpg,8320,3328,no comercial,610,948,8315,2547
7079,3205.jpg,8320,3328,comercial,5234,1403,6755,2352
7080,3205.jpg,8320,3328,no comercial,2820,1399,5134,2478
7081,3205.jpg,8320,3328,no comercial,697,1291,3050,2660
7082,3205.jpg,8320,3328,no comercial,6577,1455,8315,2647
7083,3206.jpg,8320,3328,no comercial,0,966,8315,1993
7084,3207.jpg,8320,3328,comercial,467,944,1577,2617
7085,3207.jpg,8320,3328,no comercial,1893,1529,3904,2881
7086,3207.jpg,8320,3328,no comercial,3722,1373,5667,2534
7087,3207.jpg,8320,3328,no comercial,5728,1464,8315,2656
7088,3208.jpg,8320,3328,comercial,5221,1035,8315,2387
7089,3208.jpg,8320,3328,no comercial,3228,1247,5594,2218
7090,3208.jpg,8320,3328,no comercial,831,1178,3323,2374
7091,3209.jpg,8320,3328,no comercial,0,1260,8315,2504
7092,3210.jpg,8320,3328,no comercial,0,1013,8315,2660
7093,3211.jpg,8320,3328,no comercial,0,1052,8315,2500
7094,3212.jpg,8320,3328,no comercial,0,1091,8315,2699
7095,3213.jpg,8320,3328,comercial,2097,1122,3388,2391
7096,3213.jpg,8320,3328,comercial,3371,862,6079,2105
7097,3213.jpg,8320,3328,comercial,5767,675,6889,1941
7098,3213.jpg,8320,3328,no comercial,6781,888,8315,1754
7099,3213.jpg,8320,3328,comercial,363,888,2235,2729
7100,3214.jpg,8320,3328,comercial,6924,1533,8315,2755
7101,3214.jpg,8320,3328,comercial,5841,1789,6803,2625
7102,3214.jpg,8320,3328,no comercial,4233,1308,6027,2621
7103,3214.jpg,8320,3328,no comercial,2305,1312,4185,2240
7104,3214.jpg,8320,3328,no comercial,1009,1221,2513,2240
7105,3215.jpg,8320,3328,comercial,0,1161,459,2097
7106,3215.jpg,8320,3328,comercial,636,1369,1356,2062
7107,3215.jpg,8320,3328,no comercial,2248,1156,3947,2231
7108,3215.jpg,8320,3328,no comercial,3635,1117,4970,2149
7109,3215.jpg,8320,3328,no comercial,4961,970,6244,2318
7110,3215.jpg,8320,3328,comercial,7292,1542,8315,2556
7111,3216.jpg,8320,3328,comercial,6859,1442,8315,2110
7112,3216.jpg,8320,3328,comercial,6326,1525,7401,2426
7113,3216.jpg,8320,3328,no comercial,2066,1351,3587,2452
7114,3216.jpg,8320,3328,no comercial,931,1265,2235,2309
7115,3216.jpg,8320,3328,comercial,0,1611,1091,2344
7116,3217.jpg,8320,3328,comercial,1369,1269,3141,2465
7117,3217.jpg,8320,3328,comercial,5022,1373,6296,2569
7118,3217.jpg,8320,3328,no comercial,6244,1438,8315,2725
7119,3218.jpg,8320,3328,no comercial,2357,1217,3635,2339
7120,3218.jpg,8320,3328,no comercial,3592,1148,5589,2339
7121,3218.jpg,8320,3328,no comercial,0,1122,2214,2361
7122,3219.jpg,8320,3328,comercial,4627,1204,6508,2378
7123,3219.jpg,8320,3328,comercial,914,1156,2201,1902
7124,3219.jpg,8320,3328,no comercial,2331,1282,4406,2153
7125,3219.jpg,8320,3328,no comercial,6521,1464,8315,2222
7126,3220.jpg,8320,3328,no comercial,0,1109,8315,2695
7127,3220.jpg,8320,3328,comercial,5580,1504,6677,2120
7128,3221.jpg,8320,3328,no comercial,2240,1200,4948,2439
7129,3221.jpg,8320,3328,no comercial,4870,1239,7210,2647
7130,3221.jpg,8320,3328,no comercial,0,957,2339,2062
7131,3222.jpg,8320,3328,no comercial,0,1161,2075,2413
7132,3222.jpg,8320,3328,no comercial,1954,1299,3982,2270
7133,3222.jpg,8320,3328,no comercial,4012,1230,7851,2348
7134,3223.jpg,8320,3328,no comercial,0,1065,3661,2521
7135,3223.jpg,8320,3328,no comercial,4814,1087,6924,2058
7136,3223.jpg,8320,3328,no comercial,6634,810,7964,1780
7137,3224.jpg,8320,3328,no comercial,0,1169,8315,2677
7138,3225.jpg,8320,3328,no comercial,0,918,1780,2092
7139,3225.jpg,8320,3328,no comercial,1802,1074,4025,2214
7140,3225.jpg,8320,3328,no comercial,4055,1044,6972,2439
7141,3226.jpg,8320,3328,no comercial,1893,961,3856,2335
7142,3226.jpg,8320,3328,no comercial,3687,1061,4432,2209
7143,3226.jpg,8320,3328,no comercial,4458,1191,5667,2218
7144,3226.jpg,8320,3328,no comercial,5997,1286,8315,2370
7145,3227.jpg,8320,3328,comercial,3314,1278,4151,2140
7146,3227.jpg,8320,3328,comercial,0,836,3284,2066
7147,3227.jpg,8320,3328,comercial,4294,1204,4987,1988
7148,3227.jpg,8320,3328,comercial,4853,1325,6378,2105
7149,3227.jpg,8320,3328,no comercial,6655,1091,8315,2066
7150,3228.jpg,8320,3328,comercial,719,701,7318,2461
7151,3228.jpg,8320,3328,comercial,7266,1412,8220,2248
7152,3229.jpg,8320,3328,no comercial,3930,1351,5173,2144
7153,3229.jpg,8320,3328,no comercial,5169,1325,6963,2179
7154,3229.jpg,8320,3328,no comercial,2244,1304,3730,2209
7155,3229.jpg,8320,3328,no comercial,38,1230,2331,2313
7156,3230.jpg,8320,3328,no comercial,1416,1143,2651,2205
7157,3230.jpg,8320,3328,no comercial,2530,996,3990,2253
7158,3230.jpg,8320,3328,no comercial,4077,974,5420,2443
7159,3230.jpg,8320,3328,no comercial,5264,1169,7301,2253
7160,3230.jpg,8320,3328,no comercial,0,1013,1438,2274
7161,3231.jpg,8320,3328,no comercial,0,810,8315,2972
7162,3232.jpg,8320,3328,no comercial,0,957,8315,2942
7163,3233.jpg,8320,3328,no comercial,0,1156,8315,3011
7164,3234.jpg,8320,3328,no comercial,0,935,8315,2556
7165,3235.jpg,8320,3328,comercial,4580,953,7695,3080
7166,3235.jpg,8320,3328,comercial,0,1213,2725,2266
7167,3235.jpg,8320,3328,no comercial,2881,1070,4714,2196
7168,3236.jpg,8320,3328,comercial,7258,1390,8315,2422
7169,3236.jpg,8320,3328,comercial,3656,1559,3876,1744
7170,3236.jpg,8320,3328,comercial,3872,1534,4164,1741
7171,3236.jpg,8320,3328,comercial,3452,1596,3647,1735
7172,3237.jpg,8320,3328,no comercial,0,1013,8315,3106
7173,3238.jpg,8320,3328,no comercial,0,943,8315,2885
7174,3239.jpg,8320,3328,comercial,4952,1369,6746,3046
7175,3239.jpg,8320,3328,no comercial,1988,1083,5121,2807
7176,3239.jpg,8320,3328,no comercial,6673,1122,8315,2677
7177,3239.jpg,8320,3328,no comercial,0,792,2045,2244
7178,3240.jpg,8320,3328,comercial,2721,1520,3882,2400
7179,3240.jpg,8320,3328,comercial,6051,1571,6376,2320
7180,3240.jpg,8320,3328,comercial,5241,1797,5761,2401
7181,3240.jpg,8320,3328,no comercial,281,1542,1122,2266
7182,3240.jpg,8320,3328,no comercial,1637,1447,2803,2725
7183,3240.jpg,8320,3328,no comercial,3813,1581,5256,2968
7184,3241.jpg,8320,3328,no comercial,0,1052,8315,2742
7185,3242.jpg,8320,3328,no comercial,0,1044,8315,2838
7186,3243.jpg,8320,3328,no comercial,0,1169,8315,2751
7187,3244.jpg,8320,3328,no comercial,0,1278,8315,2807
7188,3245.jpg,8320,3328,no comercial,0,1126,8315,2872
7189,3246.jpg,8320,3328,comercial,866,1343,1746,1980
7190,3246.jpg,8320,3328,comercial,1728,1356,2309,1936
7191,3246.jpg,8320,3328,comercial,2318,1377,2994,2006
7192,3246.jpg,8320,3328,comercial,3007,1373,3635,2032
7193,3246.jpg,8320,3328,comercial,3622,1516,4662,2019
7194,3246.jpg,8320,3328,comercial,4610,1334,5342,2071
7195,3246.jpg,8320,3328,comercial,5308,1382,5936,1941
7196,3246.jpg,8320,3328,comercial,5962,1382,6703,1919
7197,3246.jpg,8320,3328,comercial,6686,1386,7145,1832
7198,3246.jpg,8320,3328,comercial,7145,1395,7648,2006
7199,3247.jpg,8320,3328,no comercial,3397,797,6937,1954
7200,3247.jpg,8320,3328,no comercial,6954,1191,8315,2123
7201,3247.jpg,8320,3328,no comercial,1629,818,3033,1681
7202,3247.jpg,8320,3328,no comercial,0,580,1733,1828
7203,3248.jpg,8320,3328,no comercial,5685,1052,8315,2136
7204,3248.jpg,8320,3328,no comercial,0,1044,4081,2989
7205,3249.jpg,8320,3328,no comercial,0,1143,8315,2946
7206,3250.jpg,8320,3328,no comercial,121,1247,8315,3041
7207,3251.jpg,8320,3328,no comercial,0,1165,8315,2725
7208,3252.jpg,8320,3328,no comercial,0,1126,8315,3063
7209,3253.jpg,8320,3328,comercial,2530,1568,4675,2534
7210,3253.jpg,8320,3328,comercial,5325,1564,6933,2586
7211,3253.jpg,8320,3328,comercial,6707,1633,8315,2664
7212,3253.jpg,8320,3328,comercial,0,1299,927,2153
7213,3253.jpg,8320,3328,comercial,1178,1360,3002,2465
7214,3254.jpg,8320,3328,comercial,4935,1377,6387,2175
7215,3254.jpg,8320,3328,comercial,0,1473,1087,1958
7216,3254.jpg,8320,3328,comercial,1269,1520,2292,2365
7217,3254.jpg,8320,3328,comercial,6716,1204,8315,1928
7218,3255.jpg,8320,3328,no comercial,0,1356,1789,2313
7219,3255.jpg,8320,3328,no comercial,1949,1104,2868,2339
7220,3255.jpg,8320,3328,no comercial,2500,862,3626,2374
7221,3255.jpg,8320,3328,no comercial,3509,1291,5529,2305
7222,3255.jpg,8320,3328,no comercial,5373,1087,6976,2313
7223,3255.jpg,8320,3328,no comercial,6764,1200,8172,2049
7224,3256.jpg,8320,3328,no comercial,558,827,2071,2179
7225,3256.jpg,8320,3328,no comercial,2036,801,3600,2361
7226,3256.jpg,8320,3328,no comercial,3544,1048,5104,2305
7227,3256.jpg,8320,3328,no comercial,5056,1009,6543,2413
7228,3256.jpg,8320,3328,no comercial,6543,879,7973,2296
7229,3257.jpg,8320,3328,no comercial,0,1473,8315,3119
7230,3258.jpg,8320,3328,no comercial,1330,654,7357,2768
7231,3258.jpg,8320,3328,no comercial,7206,1013,8315,2309
